nli_id,url,period_detected,live_status,problem,current_034,suggested_034,heading_rom,heading_heb,wikidata,batch_921,pipeline_result
987012881576005171,https://www.nli.org.il/he/authorities/987012881576005171,20260305-20260311,live,dms-missing-leading-zero,[geonames] d=W09834 e=W09834 f=N01854 g=N01854,d=W0009834 e=W0009834 f=N0001854 g=N0001854,Tochimilco (Mexico),טוצ'ימילקו (מקסיקו),Q7811997,css 202408,skipped: no valid 034
987012878374305171,https://www.nli.org.il/he/authorities/987012878374305171,20260305-20260311,live,dms-missing-leading-zero,[geonames] d=E00950 e=E00950 f=N03650 g=N03650,d=E0000950 e=E0000950 f=N0003650 g=N0003650,Tebourba (Tunisia),טבורבה (תוניסיה),Q3099155,css 202408,skipped: no valid 034
987012881575605171,https://www.nli.org.il/he/authorities/987012881575605171,20260305-20260311,live,dms-missing-leading-zero,[geonames] d=W06057 e=W06057 f=N01050 g=N01050,d=W0006057 e=W0006057 f=N0001050 g=N0001050,Toco (Trinidad),טוקו (טרינידד),Q935030,css 202408,skipped: no valid 034
987012859161405171,https://www.nli.org.il/he/authorities/987012859161405171,20260305-20260311,live,dms-missing-leading-zero,[geonames] d=E03122 e=E03122 f=N03003 g=N03003,d=E0003122 e=E0003122 f=N0003003 g=N0003003,"Nasr City (Cairo, Egypt)","עיר נאסר (קהיר, מצרים)",Q1309979,css 202407,skipped: no valid 034
987013290983205171,https://www.nli.org.il/he/authorities/987013290983205171,20260305-20260311,live,dms-missing-leading-zero,[geonames] d=W893926 e=W893926 f=N393356 g=N393356,d=W0893926 e=W0893926 f=N0393356 g=N0393356,Divernon (Ill.),דיברנון (אילינוי),Q2672285,,skipped: no valid 034
987013472828205171,https://www.nli.org.il/he/authorities/987013472828205171,20260305-20260311,live,dms-missing-leading-zero,[geonames] d=E223402 e=E223402 f=N495745 g=N495745,d=E0223402 e=E0223402 f=N0495745 g=N0495745,Wola Roźwieniecka (Poland),וולה רוזווינייצקה (פולין),Q8029596,BMC 202506,skipped: no valid 034
987013781480805171,https://www.nli.org.il/he/authorities/987013781480805171,20260305-20260311,live,dms-missing-leading-zero,[geonames] d=E141900 e=E141900 f=N481500 g=N481500,d=E0141900 e=E0141900 f=N0481500 g=N0481500,"Kleinmünchen (Linz, Austria)","קליינמינכן (לינץ, אוסטריה)",Q1116343 | 234778837,BMC 202511,skipped: no valid 034
987012858550105171,https://www.nli.org.il/he/authorities/987012858550105171,20260305-20260311,live,dms-missing-leading-zero,[geonames] d=E163520 e=E163520 f=N473215 g=N473215,d=E0163520 e=E0163520 f=N0473215 g=N0473215,"Kleinwarasdorf (Grosswarasdorf, Austria)","קליינוואראסדורף (גרוסוואראסדורף, אוסטריה)",Q597966 | 308750237,BMC 202407,skipped: no valid 034
987012882062605171,https://www.nli.org.il/he/authorities/987012882062605171,20260305-20260311,live,dms-missing-leading-zero,[geonames] d=E010058 e=E010058 f=N053386 g=N053386,d=E0010058 e=E0010058 f=N0053386 g=N0053386,"Fuhlsbüttel (Hamburg, Germany)","פוהלסבוטאל (המבורג, גרמניה)",Q1163,css 202408,skipped: no valid 034
987012859173805171,https://www.nli.org.il/he/authorities/987012859173805171,20260305-20260311,live,dms-missing-leading-zero,[geonames] d=E0035121 e=E0035121 f=N044440 g=N044440,,Langogne (France),לנגון (צרפת),Q199549,css 202407,skipped: no valid 034
987013294744805171,https://www.nli.org.il/he/authorities/987013294744805171,20260305-20260311,live,dms-missing-leading-zero,[geonames] d=W875722 e=W875722 f=N400650 g=N400650,d=W0875722 e=W0875722 f=N0400650 g=N0400650,Ogden (Ill.),אוגדן (אילינוי),Q749419,,skipped: no valid 034
987013604138805171,https://www.nli.org.il/he/authorities/987013604138805171,20260305-20260311,live,dms-missing-leading-zero,[] d=E80301 e=E80301 f=N472642 g=N472642,d=E0080301 e=E0080301 f=N0472642 g=N0472642,"Asp (Aargau, Switzerland)","אספ (ארגאו, שווייץ)",Q20036390 | 248319711,beb 202508,skipped: no valid 034
987014390786005171,https://www.nli.org.il/he/authorities/987014390786005171,20260312-20260318,live,dms-missing-leading-zero,[] d=W0761114 e=W0761114 f=N435122 g=N435122,,Henderson (N.Y. : Town),הנדרסון (ניו יורק : עיירה),,,skipped: no valid 034
987012978070005171,https://www.nli.org.il/he/authorities/987012978070005171,20260312-20260318,live,dms-missing-leading-zero,[geonames] d=E252809 e=E252809 f=N484807 g=N484807,d=E0252809 e=E0252809 f=N0484807 g=N0484807,"Repuzhyntsi (Ivano-Frankivsk oblast', Ukraine)","רפוז'ינצי (מחוז איוונו-פרנקיבסק, אוקראינה)",Q4393515,BMC 202410,skipped: no valid 034
987012978070305171,https://www.nli.org.il/he/authorities/987012978070305171,20260312-20260318,live,dms-missing-leading-zero,[geonames] d=E254728 e=E254728 f=N483920 g=N483920,d=E0254728 e=E0254728 f=N0483920 g=N0483920,"Repuzhyntsi (Chernivtsi oblast', Ukraine)","רפוז'ינצי (מחוז צ'רנוביץ, אוקראינה)",Q4393518,BMC 202410,skipped: no valid 034
987012939871905171,https://www.nli.org.il/he/authorities/987012939871905171,20260319-20260325,live,dms-missing-leading-zero,[geonames] d=E204231 e=E204231 f=N494244 g=N494244,d=E0204231 e=E0204231 f=N0494244 g=N0494244,"Sienna (Województwo Małopolskie, Poland)","סיינה (מחוז פולין קטן, פולין)",Q7511106,BMC 202409,skipped: no valid 034
987013147777105171,https://www.nli.org.il/he/authorities/987013147777105171,20260319-20260325,live,dms-missing-leading-zero,[geonames] d=E194752 e=E194752 f=N500651 g=N500651,d=E0194752 e=E0194752 f=N0500651 g=N0500651,"Zabierzów (Województwo Małopolskie, Poland)","זאבייז'וב (מחוז פולין קטן, פולין)",234849933 | Q138977,BMC 202412,skipped: no valid 034
987013624140305171,https://www.nli.org.il/he/authorities/987013624140305171,20260319-20260325,live,dms-missing-leading-zero,[] d=E10147 e=E10147 f=N425355 g=N425355,d=E0010147 e=E0010147 f=N0425355 g=N0425355,"Les Bordes-sur-Lez (Ariège, France)","לה בורד-סור-לז (ארייז', צרפת)",4881150203823603250008 | Q1143981,BEB 202509,skipped: no valid 034
987012858543305171,https://www.nli.org.il/he/authorities/987012858543305171,20260409-20260415,live,dms-missing-leading-zero,[geonames] d=E181515 e=E181515 f=N494957 g=N494957,d=E0181515 e=E0181515 f=N0494957 g=N0494957,"Mariánské Hory (Ostrava, Czech Republic)","מריאנסקה הורי (אוסטרוה, צ'כיה)",114148570485924310214 | Q846797,BMC 202407,skipped: no valid 034
987013331812005171,https://www.nli.org.il/he/authorities/987013331812005171,20260409-20260415,live,dms-missing-leading-zero,[geonames] d=E162800 e=E162800 f=N484000 g=N484000,d=E0162800 e=E0162800 f=N0484000 g=N0484000,"Wultendorf (Staatz, Austria)","וולטנדורף (שטאץ, אוסטריה)",306374923 | Q110937542,BMC 202503,skipped: no valid 034
987013472830005171,https://www.nli.org.il/he/authorities/987013472830005171,20260409-20260415,live,dms-missing-leading-zero,[geohack] d=E254210 e=E254210 f=N49248 g=N49248,d=E0254210 e=E0254210 f=N0049248 g=N0049248,"Teofilivka (Ternopilʹsʹka oblastʹ, Ukraine)","תאופיליבקה (מחוז טרנופול, אוקראינה)",Q4455195,BMC 202506,skipped: no valid 034
987013552769605171,https://www.nli.org.il/he/authorities/987013552769605171,20260409-20260415,live,dms-missing-leading-zero,[geonames] d=E11748 e=E11748 f=N434945 g=N434945,d=E0011748 e=E0011748 f=N0434945 g=N0434945,"Grisolles (Tarn-et-Garonne, France)","גריזול (טארן וגארון, צרפת)",17144648188246467488 | Q629890,BMC 202507,skipped: no valid 034
987013711802705171,https://www.nli.org.il/he/authorities/987013711802705171,20260409-20260415,live,dms-missing-leading-zero,[geonames] d=E183815 e=E183815 f=N493851 g=N493851,d=E0183815 e=E0183815 f=N0493851 g=N0493851,"Oldřichovice (Třinec, Czech Republic)","אולדז'יכוביצה (טר'ינץ, צ'כיה)",Q847035,BMC 202509,skipped: no valid 034
987012938575105171,https://www.nli.org.il/he/authorities/987012938575105171,20260409-20260415,live,dms-missing-leading-zero,[geonames] d=E163300 e=E163300 f=N474039 g=N474039,d=E0163300 e=E0163300 f=N0474039 g=N0474039,"Sopronbánfalva (Sopron, Hungary)","סופרונבנפלבה (שופרון, הונגריה)",246310857 | Q2325543,BMC 202409,skipped: no valid 034
987013470921105171,https://www.nli.org.il/he/authorities/987013470921105171,20260409-20260415,live,dms-missing-leading-zero,[geonames] d=E133700 e=E133700 f=N480500 g=N480500,d=E0133700 e=E0133700 f=N0480500 g=N0480500,"Thomasroith (Ottnang am Hausruck, Austria)","תומאסרוט (אוטננג אם האוסרוק, אוסטריה)",Q67892701,BMC 202506,skipped: no valid 034
987013806289705171,https://www.nli.org.il/he/authorities/987013806289705171,20260409-20260415,live,dms-missing-leading-zero,[geonames] d=E252821 e=E252821 f=N494003 g=N494003,d=E0252821 e=E0252821 f=N0494003 g=N0494003,"Hliadky (Ternopilʹsʹka oblastʹ, Ukraine)","הליאדקי (מחוז טרנופול, אוקראינה)",Q4140523,BMC 202511,skipped: no valid 034
987012858532405171,https://www.nli.org.il/he/authorities/987012858532405171,20260409-20260415,live,dms-missing-leading-zero,[geonames] d=E160000 e=E160000 f=N484500 g=N484500,d=E0160000 e=E0160000 f=N0484500 g=N0484500,"Kleinhöflein (Retz, Austria)","קליינהופליין (רץ, אוסטריה)",Q137465670 | 237495424,BMC 202407,skipped: no valid 034
987013156316305171,https://www.nli.org.il/he/authorities/987013156316305171,20260409-20260415,live,dms-missing-leading-zero,[geonames] d=E261846 e=E261846 f=N483456 g=N483456,d=E0261846 e=E0261846 f=N0483456 g=N0483456,"Panivtsi (Ternopilʹsʹka oblastʹ, Ukraine)","פניבצי (מחוז טרנופול, אוקראינה)",Q4344231,BMC 202412,skipped: no valid 034
987013304376205171,https://www.nli.org.il/he/authorities/987013304376205171,20260409-20260415,live,dms-missing-leading-zero,[geonames] d=E231103 e=E231103 f=N493352 g=N493352,d=E0231103 e=E0231103 f=N0493352 g=N0493352,"Maksymovychi (Sambirsʹkyĭ raĭon, Ukraine)","מקסימוביצ'י (מחוז סמבירסקי, אוקראינה)",Q4276290,BMC 202502,skipped: no valid 034
987013800314205171,https://www.nli.org.il/he/authorities/987013800314205171,20260409-20260415,live,dms-missing-leading-zero,[geonames] d=E131508 e=E131508 f=N494550 g=N494550,d=E0131508 e=E0131508 f=N0494550 g=N0494550,"Kozolupy (okres Plzeň-sever, Czech Republic)","קוזולופי (מחוז פלזן-צפון, צ'כיה)",Q2702306,BMC 202511,skipped: no valid 034
987013901330505171,https://www.nli.org.il/he/authorities/987013901330505171,20260528-20260603,live,dms-missing-leading-zero,[geonames] d=E152352 e=E152352 f=N470552 g=N470552,d=E0152352 e=E0152352 f=N0470552 g=N0470552,,"מחוז 13 (גראץ, אוסטריה)",249388392 | Q1559684,BMC 202512,skipped: no valid 034
987013711505105171,https://www.nli.org.il/he/authorities/987013711505105171,20260528-20260603,live,dms-missing-leading-zero,[] d=E61343 e=E61343 f=N44403 g=N44403,d=E0061343 e=E0061343 f=N0044403 g=N0044403,Saint Jean Saint Nicolas (France),סן ז'אן סן ניקולה (צרפת),3869175417589604080002 | Q1086014,BEB 202509,skipped: no valid 034
987013901330805171,https://www.nli.org.il/he/authorities/987013901330805171,20260528-20260603,live,dms-missing-leading-zero,[geonames] d=E152355 e=E152355 f=N470412 g=N470412,d=E0152355 e=E0152355 f=N0470412 g=N0470412,,"מחוז 14 (גראץ, אוסטריה)",Q1297479 | 244562889,BMC 202512,skipped: no valid 034
987007568971705171,https://www.nli.org.il/he/authorities/987007568971705171,20260727-20260727,live,dms-missing-leading-zero,[geonet] d=W0455639 e=W0455639 f=S212536 g=S212536,,Alfenas (Brazil),אלפנס (ברזיל),135146461580527731586,,skipped: no valid 034
987007577196805171,https://www.nli.org.il/he/authorities/987007577196805171,20260727-20260727,live,dms-missing-leading-zero,[geonet] d=W345407 e=W345407 f=S075433 g=S075433,d=W0345407 e=W0345407 f=S0075433 g=S0075433,Abreu e Lima (Brazil),אבראו א לימה (ברזיל),Q22061395 | 163146462700127772211,,skipped: no valid 034
987007567491705171,https://www.nli.org.il/he/authorities/987007567491705171,20260727-20260727,live,dms-missing-leading-zero,[gnis] d=W0735737 e=W0735737 f=N420055 g=N420055,,"Flatbush (Ulster County, N.Y.)","פלטבוש (מחוז אולסטר, ניו יורק)",,,skipped: no valid 034
987007583908405171,https://www.nli.org.il/he/authorities/987007583908405171,20260727-20260727,live,dms-missing-leading-zero,[gnis] d=W0743709 e=W0743709 f=N415050 g=N415050,,Neversink (N.Y.),נוורסינק (ניו יורק),,,skipped: no valid 034
987007565079205171,https://www.nli.org.il/he/authorities/987007565079205171,20260727-20260727,live,dms-missing-leading-zero,[geonames] d=W874107 e=W874107 f=N413532 g=N413532,d=W0874107 e=W0874107 f=N0413532 g=N0413532,University Park (Ill.),יוניברסיטי פארק (אילינוי),134977756,,skipped: no valid 034
987007564663705171,https://www.nli.org.il/he/authorities/987007564663705171,20260727-20260727,live,dms-missing-leading-zero,[geonames] d=W873211 e=W873211 f=N414322 g=N414322,d=W0873211 e=W0873211 f=N0414322 g=N0414322,"South Chicago (Chicago, Ill.)","דרום שיקגו (שיקגו, אילינוי)",154819803,,skipped: no valid 034
987007567320405171,https://www.nli.org.il/he/authorities/987007567320405171,20260727-20260727,live,dms-missing-leading-zero,[gnis] d=W0770829 e=W0770829 f=N420817 g=N420817,,Erwin (N.Y. : Town),,134978125,,skipped: no valid 034
987007567156205171,https://www.nli.org.il/he/authorities/987007567156205171,20260727-20260727,live,dms-missing-leading-zero,[geonames] d=W880134 e=W880134 f=N393914 g=N393914,d=W0880134 e=W0880134 f=N0393914 g=N0393914,Oakland (Ill.),,158336618,,skipped: no valid 034
987007559975605171,https://www.nli.org.il/he/authorities/987007559975605171,20260727-20260727,live,dms-missing-leading-zero,[gnis] d=W0734919 e=W0734919 f=N423508 g=N423508,,Bethlehem (N.Y. : Town),,148963528,,skipped: no valid 034
987007566926905171,https://www.nli.org.il/he/authorities/987007566926905171,20260727-20260727,live,dms-missing-leading-zero,[geonames] d=W0790651 e=W0790651 f=N342949 g=N342949,,"Fairmont (Robeson County, N.C.)",,125523588,,skipped: no valid 034
987007564979605171,https://www.nli.org.il/he/authorities/987007564979605171,20260727-20260727,live,dms-missing-leading-zero,[gnis] d=W0741555 e=W0741555 f=N413801 g=N413801,,Shawangunk (N.Y. : Town),,130271304,,skipped: no valid 034
987007564698305171,https://www.nli.org.il/he/authorities/987007564698305171,20260727-20260727,live,dms-missing-leading-zero,[geonames] d=W884549 e=W884549 f=N420635 g=N420635,d=W0884549 e=W0884549 f=N0420635 g=N0420635,Kingston (Ill. : Township),,149001274,,skipped: no valid 034
987007565158505171,https://www.nli.org.il/he/authorities/987007565158505171,20260727-20260727,live,dms-missing-leading-zero,[gnis] d=W0734105 e=W0734105 f=N414124 g=N414124,,Union Vale (N.Y. : Town),,156064621,,skipped: no valid 034
987011437710705171,https://www.nli.org.il/he/authorities/987011437710705171,20260728-20260803,live,dms-missing-leading-zero,[] d=N471400 e=N471400 f=E0223300 g=E0223300,,Porţ (Romania),,36163408981400092226,,skipped: no valid 034
