recordId	period	category	bucket	action	confidence	note	heading	headingHeb	kimaId	kimaRom	kimaHeb	movedKm	nliCoords	kimaCoords	n034	src034	decision	decisionNote	nliWd	kimaWd	sameWd	featureType	featureEvidence	extentKm	nliWdLabel	kimaWdLabel	nliWdCoord	kimaWdCoord	dNliWd_Nli	dNliWd_Kima	dKimaWd_Kima	dKimaWd_Nli	nliWdNameOk	kimaWdNameOk	nliWdSrc	kimaWdSrc	fixedNliCoords	fix034	bboxHalfDiagKm
987007534589405171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q214811 P31=river (extent ~350 km)	Argeș River (Romania)	נהר ארג'ש (רומניה)	81217	Argeș River (Romania)	נהר ארג'ש (,רומניה)	213.8	[44.0587, 26.6169]	[45.3647, 24.6304]	1	gooearth			Q214811	Q214811	True	extended	Q214811 P31=river	350.0	Argeș River	Argeș River	[45.3647, 24.6304]	[45.3647, 24.6304]	213.8	0.0	0.0	213.8	True	True	024	WD			0.0
987007552705605171	20260212-20260218	location-move	nli-034-dropped-zero	keep-existing+report	high	NLI 034 fraction lost a leading 0 ($g 050.749881 -> 050.0749881); corrected centre is 3.6 km from Kima	Schöllkrippen (Germany)	שלקריפה (גרמניה)	12396	Schöllkrippen (Germany)	שלקריפה (גרמניה)	41.1	[50.43594, 9.23886]	[50.066666666667, 9.2330555555556]	1	gooearth			Q520820	Q520820	True	point	Q520820 P31=market municipality of Germany / municipality without town privileges in Germany	4.0	Schöllkrippen	Schöllkrippen	[50.085277777777776, 9.245833333333334]	[50.085277777777776, 9.245833333333334]	39.0	2.3	2.3	39.0	True	True	024	WD	[50.09849, 9.23886]	$g 050.749881 -> 050.0749881	35.0
987007534983005171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q179751 P31=river (extent ~1072 km)	Aras River	נהר אראס	76757	Aras River	נהר אראס	614.3	[40.0184, 48.4535]	[39.33792, 41.32823]	1	gooearth			Q179751	Q179751	True	extended	Q179751 P31=river	1072.0	Aras River	Aras River	[39.33792, 41.32823]	[39.33792, 41.32823]	614.3	0.0	0.0	614.3	True	True	024	WD			0.0
987007543765305171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q1719533 P31=mountain range (extent ~490 km)	Sierra de Córdoba (Argentina)	סיירה דה קורדובה (ארגנטינה)	2427	Sierra de Córdoba (Argentina)	סיירה דה קורדובה (ארגנטינה)	87.0	[-30.84417, -64.47611]	[-31.4917, -64.99]	1	gooearth			Q1719533	Q21841322	False	extended	Q1719533 P31=mountain range; Q21841322 P31=mountain	490.0	Sierras de Córdoba	Sierra de Córdoba	[-30.84416667, -64.47611111]	[-31.4917, -64.99]	0.0	87.0	0.0	87.0	True	True	024	WD			0.0
987007565408105171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q202760 P31=main stem (extent ~138 km)	Isonzo River (Slovenia and Italy)	נהר איזונצו (סלובניה ואיטליה)	2000	Isonzo River (Slovenia and Italy)	נהר איזונצו (סלובניה ואיטליה)	46.8	[46.41194, 13.7225]	[45.994444444444, 13.641388888889]	1	gooearth			Q202760	Q202760	True	extended	Q202760 P31=main stem	138.0	Soča	Soča	[45.994444444444, 13.641388888889]	[45.994444444444, 13.641388888889]	46.8	0.0	0.0	46.8	True	True	024	WD			0.0
987007590336505171	20260212-20260218	location-move	nli-034-dropped-zero	keep-existing+report	high	NLI 034 fraction lost a leading 0 ($f 049.489450 -> 049.0489450, $g 049.170471 -> 049.0170471); corrected centre is 0.0 km from Kima	Vinkivtsi (Ukraine)	וינקאויץ' (אוקראינה)	23173	Vinkivtsi (Ukraine)	וינקאויץ' (אוקראינה)	33.0	[49.32996, 27.23356]	[49.033333333333, 27.233333333333]	1	gooearth			Q2391347		False	point	Q2391347 P31=urban-type settlement in Ukraine / human settlement	3.8	Vinkivtsi		[49.033333333333, 27.233333333333]		33.0	0.0			True		024		[49.033, 27.23356]	$f 049.489450 -> 049.0489450, $g 049.170471 -> 049.0170471	17.9
987007581398905171	20260212-20260218	location-move	nli-coords-wrong	keep-existing+report	medium	Kima geonames:3272957 -> Q32059330 (Kima only) is 0 km from Kima, 197 km from NLI	Höchstadt (Germany)	הוכשטט (גרמניה)	24630	Höchstadt (Germany)	הוכשטט (גרמניה)	197.0	[49.71599, 10.83941]	[49.2475, 8.20889]	1	gooearth				Q32059330	False	point	Q32059330 P31=human settlement			Hochstadt		[49.2475, 8.2088888888889]			0.0	197.0		True		geonames:3272957			10.3
987007560843605171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q1729457 P31=historical region (extent ~409 km)	Ukraine, Western	אוקראינה, מערב	2324	Ukraine, Western	אוקראינה, מערב	81.5	[49.91, 27.13]	[50, 26]	1	gooearth			Q1729457	Q1729457	True	extended	Q1729457 P31=historical region	408.8	Western Ukraine	Western Ukraine	[50, 26]	[50, 26]	81.5	0.0	0.0	81.5	True	True	024	WD			0.0
987007559626405171	20260212-20260218	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q3004 (Kima only) is 0 km from Kima, 120 km from NLI	Ingolstadt (Germany)	איגולשטדט (גרמניה)	9600	Ingolstadt (Germany)	איגולשטדט (גרמניה)	120.5	[49.60444, 10.37904]	[48.763611111111, 11.426111111111]	1	gooearth				Q3004	False	point	Q3004 P31=big city / college town / major regional center / urban municipality in Germany / urban district of Bavaria / Option municipality	13.0		Ingolstadt		[48.76305555555555, 11.425]			0.1	120.5		True		WD			0.3
987007282291905171	20260212-20260218	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q214495 (Kima only) is 0 km from Kima, 51 km from NLI	Bāmīān Region (Afghanistan)	אזור במיין (אפגניסטן)	1809	Bamian Region (Afghanistan)	אזור במיין (אפגניסטן)	51.1	[34.69668, 67.27667]	[34.816666666667, 67.816666666667]	1	gooearth				Q214495	False	point	Q214495 P31=city / small city / human settlement; NLI 034 box half-diagonal 126 km	125.5		Bamyan		[34.816666666667, 67.816666666667]			0.0	51.1		True		WD			125.5
987007294753205171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q3783 P31=river (extent ~6400 km)	Amazon River	נהר האמזונס	1935	Amazon River	נהר האמזונס	1245.9	[-15.51778, -71.69361]	[-4.44836, -73.4559]	1	gooearth			Q3783		False	extended	Q3783 P31=river	6400.0	Amazon		[-4.44836, -73.4559]		1245.9	0.0			True		024				0.0
987007393270705171	20260212-20260218	location-move	homonym	research	medium	"two same-named entities: NLI Q333447 ""Aigueperse"" vs Kima Q1158006 ""Aigueperse"""	Aigueperse (Puy-de-Dôme, France)	איגואפרס (פוי-דה-דום, צרפת)	26324	Aigueperse (Puy-de-Dôme, France)	איגואפרס (פוי-דה-דום, צרפת)	99.0	[46.0225, 3.20222]	[46.276944444444, 4.4341666666667]	1	gooearth			Q333447	Q1158006	False	point	Q333447 P31=commune of France; Q1158006 P31=commune of France	4.1	Aigueperse	Aigueperse	[46.0225, 3.2022222222222]	[46.276944444444, 4.4341666666667]	0.0	99.0	0.0	99.0	True	True	024	WD			0.0
987007524670705171	20260212-20260218	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q5349602 is 0 km from Kima, 98 km from NLI	Ein al-Zeitun (Israel)	עין אל-זייתון (ישראל)	74111	Ein al-Zeitun (Israel)	עין אל-זייתון (ישראל)	98.2	[32.2332, 34.94609]	[32.98722778, 35.49155]	1	gooearth			Q5349602	Q5349602	True	point	Q5349602 P31=human settlement / depopulated Palestinian village / village / former settlement	37.4	Ein al-Zeitun	Ein al-Zeitun	[32.98722778, 35.49155]	[32.98722778, 35.49155]	98.2	0.0	0.0	98.2	True	True	024	WD			0.1
987007507433105171	20260212-20260218	location-move	nli-coords-wrong	keep-existing+report	medium	Wikidata Q995940 (NLI only) is 0 km from Kima, 57 km from NLI	Brück (Germany)	ברוק (גרמניה)	23979	Brück (Germany)	ברוק (גרמניה)	57.2	[50.9432, 7.34129]	[50.4858, 6.97096]	1	gooearth			Q995940		False	point	Q995940 P31=human settlement		Brück		[50.4858, 6.97096]		57.2	0.0			True		024		[50.9432, 7.08464]	$d 007.570350 -> 007.0570350	16.1
987007543309705171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q14309 P31=river / gold river / main stem (extent ~657 km)	Guadalquivir River (Spain)	נהר גוואדאלקיוויר (ספרד)	82419	Guadalquivir River (Spain)	נהר גוואדאלקיוויר (ספרד)	321.0	[36.7913, -6.3567]	[37.8392, -2.9736]	1	gooearth			Q14309	Q14309	True	extended	Q14309 P31=river / gold river / main stem	657.0	Guadalquivir	Guadalquivir	[37.8392, -2.9736]	[37.8392, -2.9736]	321.0	0.0	0.0	321.0	True	True	024	WD			0.0
987007552864005171	20260212-20260218	location-move	no-wd	research	low	no Wikidata id on either side	Hildesheim (Germany)	הילדסהיים (גרמניה)	70231	Hildesheim (Germany)	הילדסהיים (גרמניה)	45.5	[52.56352, 10.13723]	[52.93312, 10.42791]	1	gooearth					False																[52.14362, 9.94467]	$e 010.427910 -> 010.0427910, $g 052.933120 -> 052.0933120	45.5
987007530210205171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q843308 P31=river (extent ~608 km)	Tekeze River (Ethiopia and Sudan)	נהר טקזה (אתיופיה וסודאן)	85439	Tekeze River (Ethiopia and Sudan)	נהר טקזה (אתיופיה וסודאן)	466.8	[11.9638, 39.40691]	[14.34166667, 35.85361111]	1	gooearth			Q843308	Q843308	True	extended	Q843308 P31=river	608.0	Tekezé River	Tekezé River	[14.34166667, 35.85361111]	[14.34166667, 35.85361111]	466.8	0.0	0.0	466.8	True	True	024	WD			0.0
987007551216105171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q817337 P31=river (extent ~635 km)	Negro River (Río Negro, Argentina)	נהר ריו נגרו (ריו נגרו, ארגנטינה)	80073	Negro River (Río Negro, Argentina)	נהר ריו נגרו (ריו נגרו, ארגנטינה)	498.7	[-38.9943, -68.0015]	[-41.031547, -62.783461]	1	gooearth			Q817337	Q817337	True	extended	Q817337 P31=river	635.0	Río Negro	Río Negro	[-41.031547, -62.783461]	[-41.031547, -62.783461]	498.7	0.0	0.0	498.7	True	True	024	WD			0.0
987007536434705171	20260212-20260218	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q166966 is 0 km from Kima, 163 km from NLI	Shatt al-Arab (Iraq and Iran)	שט אל-ערב (איראן ועיראק)	2413	Shatt al-Arab (Iraq and Iran)	שט אל-ערב (איראן ועיראק)	163.0	[29.9369, 48.6077]	[31.0043, 47.4421]	1	gooearth			Q166966	Q166966	True	point	Q166966 P31=river	200.0	Shatt al-Arab	Shatt al-Arab	[31.0043, 47.4421]	[31.0043, 47.4421]	163.0	0.0	0.0	163.0	True	True	024	WD			0.0
987007532142005171	20260212-20260218	location-move	nli-034-dropped-zero	keep-existing+report	high	NLI 034 fraction lost a leading 0 ($d 004.718078 -> 004.0718078); corrected centre is 1.0 km from Kima	Bou Saâda (Algeria)	בוסעדה (אלג'יריה)	3300	Bou Saâda (Algeria)	בוסעדה (אלג'יריה)	30.2	[35.21319, 4.50614]	[35.208333333333, 4.1738888888889]	1	gooearth			Q401741	Q401741	True	point	Q401741 P31=commune of Algeria	17.8	Bou Saada	Bou Saada	[35.208333333333, 4.1738888888889]	[35.208333333333, 4.1738888888889]	30.2	0.0	0.0	30.2	True	True	024	WD	[35.21319, 4.183]	$d 004.718078 -> 004.0718078	22.9
987007548642205171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q1678 P31=river / geographical feature (extent ~413 km)	Saale River (Germany)	נהר זאלה (גרמניה)	72735	Saale River (Germany)	נהר זאלה (גרמניה)	204.0	[51.9547, 11.9139]	[50.1206, 11.8306]	1	gooearth			Q1678	Q1678	True	extended	Q1678 P31=river / geographical feature	413.0	Saale	Saale	[50.1206, 11.8306]	[50.1206, 11.8306]	204.0	0.0	0.0	204.0	True	True	024	WD			0.0
987007546517105171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q1139679 P31=river (extent ~560 km)	Usumacinta River (Guatemala and Mexico)	נהר אוסומקינטה (גואטמלה ומקסיקו)	88843	Usumacinta River (Guatemala and Mexico)	נהר אוסומקינטה (גואטמלה ומקסיקו)	308.5	[18.3968, -92.6458]	[16.479722222222, -90.543611111111]	1	gooearth			Q1139679	Q1139679	True	extended	Q1139679 P31=river	560.0	Usumacinta River	Usumacinta River	[16.479722222222, -90.543611111111]	[16.479722222222, -90.543611111111]	308.5	0.0	0.0	308.5	True	True	024	WD			0.0
987007549680505171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one NLI 034 box half-diagonal 161 km (extent ~161 km)	Romagna (Italy)	רומנה (איטליה)	5323	Romagna (Italy)	רומנה (איטליה)	101.3	[44.4355, 10.97679]	[44.5, 12.25]	1	gooearth					False	extended	NLI 034 box half-diagonal 161 km	161.4															161.4
987007542578805171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q955354 P31=river (extent ~810 km)	Chubut River (Argentina)	נהר צ'ובוט (ארגנטינה)	71011	Chubut River (Argentina)	נהר צ'ובוט (ארגנטינה)	425.6	[-41.9804, -71.1485]	[-43.699719444444, -66.483333333333]	1	gooearth			Q955354	Q955354	True	extended	Q955354 P31=river	810.0	Chubut River	Chubut River	[-43.699719444444, -66.483333333333]	[-43.699719444444, -66.483333333333]	425.6	0.0	0.0	425.6	True	True	024	WD			0.0
987007583811505171	20260212-20260218	location-move	homonym	research	medium	"two same-named entities: NLI Q4821258 ""Örencik"" vs Kima Q6463411 ""Örencik"""	Örencik (Turkey)	אורנצ'יק (טורקיה)	24730	Örencik (Turkey)	אורנצ'יק (טורקיה)	685.6	[37.9348, 37.71533]	[38.4892, 29.8972]	1	gooearth			Q4821258	Q6463411	False	point	Q4821258 P31=village of Turkey; Q6463411 P31=village of Turkey		Örencik	Örencik	[38.4892, 29.8972]	[40.9475711, 37.4829973]	685.6	0.0	703.7	335.6	True	True	024	geonames:741074			0.2
987007560831605171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q93195 P31=province of Ireland (extent ~165 km)	Ulster (Northern Ireland and Ireland)	אולסטר (צפון אירלנד ואירלנד)	2326	Ulster (Northern Ireland and Ireland)	אולסטר (צפון אירלנד ואירלנד)	41.3	[54.4, -7.0]	[54.740722222222225, -6.744555555555555]	1	gooearth			Q93195	Q115263046	False	extended	Q93195 P31=province of Ireland; Q115263046 P31=geographic township of Ontario	165.2	Ulster	Ulster	[54.740722222222225, -6.744555555555555]	[46.8475, -81.6436111111111]	41.3	0.0	5080.3	5079.8	True	True	024	geonames:6171759			0.0
987007563053405171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q217805 P31=river (extent ~368 km)	Iskŭr River (Bulgaria)	נהר איסקר (בולגריה)	82385	Iskŭr River (Bulgaria)	נהר איסקר (בולגריה)	176.7	[43.7317, 24.4419]	[42.2877, 23.5345]	1	gooearth			Q217805	Q217805	True	extended	Q217805 P31=river	368.0	Iskar	Iskar	[42.2877, 23.5345]	[42.2877, 23.5345]	176.7	0.0	0.0	176.7	True	True	024	WD			0.0
987007583812005171	20260212-20260218	location-move	nli-034-dropped-zero	keep-existing+report	high	NLI 034 fraction lost a leading 0 ($d 025.730639 -> 025.0730639); corrected centre is 0.0 km from Kima	Leshniv (Ukraine)	לשניב (אוקראינה)	24727	Leshniv (Ukraine)	לשניב (אוקראינה)	23.4	[50.24353, 25.41579]	[50.243611111111, 25.086944444444]	1	gooearth				Q4260532	False	point	Q4260532 P31=village of Ukraine	1.4		Leshniv		[50.243611111111, 25.086944444444]			0.0	23.4		True		WD	[50.24353, 25.08701]	$d 025.730639 -> 025.0730639	22.4
987007565893005171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q206850 P31=river (extent ~1149 km)	Red River (China and Vietnam)	נהר האדום (סין ווייטנאם)	70275	Red River (China and Vietnam)	נהר האדום (סין ווייטנאם)	818.7	[20.2708, 106.5628]	[25.8333, 101.3167]	1	gooearth			Q206850	Q206850	True	extended	Q206850 P31=river	1149.0	Red River	Red River	[25.8333, 101.3167]	[25.8333, 101.3167]	818.7	0.0	0.0	818.7	True	True	024	WD			0.0
987007570386105171	20260212-20260218	location-move	extended-feature	apply-new	high	two points on one Q626682 P31=desert (extent ~175 km)	Arava Valley (Israel and Jordan)	עמק הערבה (ישראל וירדן)	23128	Arava Valley (Israel and Jordan)	עמק ערבה (ישראל וירדן)	27.9	[30.16667, 35.16667]	[30.416944444444, 35.151388888889]	1	gnis				Q626682	False	extended	Q626682 P31=desert	175.0		Arabah		[30.416944444444, 35.151388888889]			0.0	27.9		True		WD			0.0
987007567857705171	20260212-20260218	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q14452 is 0 km from Kima, 9346 km from NLI	Easter Island	אי הפסחא	1093	Easter Island	אי הפסחא	9345.6	[-66.41667, 98.76667]	[-27.119444444444, -109.35472222222]	1	gooearth			Q14452	Q14452	True	extended	Q14452 P31=island / administrative territorial entity; Kima LocationTypeId=2; move 9346 km exceeds extent	24.0	Easter Island	Easter Island	[-27.12, -109.35]	[-27.12, -109.35]	9345.6	0.5	0.5	9345.6	True	True	024	WD			0.0
987007560192505171	20260212-20260218	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q27468 is 0 km from Kima, 2315 km from NLI	Europe, Eastern	אירופה המזרחית	1414	Europe, Eastern	אירופה המזרחית	2314.7	[50.82308, -1.46568]	[49, 31]	1	gooearth			Q27468	Q27468	True	extended	Q27468 P31=region; Kima LocationTypeId=2; move 2315 km exceeds extent		Eastern Europe	Eastern Europe	[49, 31]	[49, 31]	2314.7	0.0	0.0	2314.7	True	True	024	WD			6.8
987007291985405171	20260219-20260225	location-move	kima-coords-wrong	apply-new	high	Wikidata Q55950714 (NLI only) is 1 km from NLI, 7514 km from Kima	Gergovia (Extinct city)	גרגוביה (עיר קדומה)	1623	Gergovia (Extinct city)	גרגוביה (עיר קדומה)	7513.2	[45.71667, 3.13333]	[49.18335, -107.41794]	1	geonet			Q55950714		False	point	Q55950714 P31=human settlement		Gergovia		[45.708333333333336, 3.125]		1.1	7513.5			True		024				0.0
987007284988905171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q18869 P31=region / cultural region (extent ~1200 km)	Caucasus	קווקז	1138	Caucasus	קוקז	76.9	[42.5, 45.0]	[42.261111111111, 44.121111111111]	1	Other				Q18869	False	extended	Q18869 P31=region / cultural region	1200.0		Caucasus		[42.75, 44.5]			62.6	49.5		True		WD			0.0
987007292978805171	20260219-20260225	location-move	homonym	apply-new	medium	"Kima WD -> Q21845772 ""Punta de Arenas"" is a same-named place 11540 km from the NLI point; NLI heading qualifier disambiguates"	Arena, Point (Calif.)	פוינט ארנה (קליפורניה)	1592	Arena, Point (Calif.)	פוינט ארנה (קליפורניה)	11539.6	[38.90889, -123.69194]	[-53.153333333333, -68.214166666667]	1	gnis				Q21845772	False					Punta de Arenas		[-53.153333333333, -68.214166666667]			0.0	11539.6		True		WD			0.0
