recordId	category	verdict	heading	dupKey	incomingStatus	incomingHeb	incomingCoords	kimaId	kimaMazal	kimaMazalStatus	kimaHeb	kimaCoords	kimaVariantCount	distanceKm	sharedNames	alsoInKimaId	earlierHeadings	nameMismatch	verdictNote
987007418973105171	dup-variants	same-id	טימור המזרחית	טימור המזרחית, Repoṕlika Democrátika Timor Lorosa'e	live	טימור המזרחית	-8.96667, 125.75	20951	987007418973105171	live	טימור המזרחית	-8.966667, 125.75	9	0.0	Constitutional Government of East Timor | Democratic Republic of Timor-Leste | East Timor | Governo Constitucional de Timor-Leste | Governu Konstitutionál da Timor-Leste | Higashi Timōru | Itä-Timor | RDTL | Repoṕlika Democrátika Timor Lorosa'e | República Democrática de Timor-Leste | Repúblika Demokrátika Timor Lorosa'e | Repúplica Democrática de Timor-Leste | Timor Lorosa'e | Timor Wschodni | Timor-Leste | Östra Timor | Östtimor | Тимор-Лесте | טימור המזרחית | تيمور الشرقية | 東ティモール		Timor Timur (Indonesia)	rom: kima=East Timor nli=Timor-Leste	כימה כבר מצביעה על אותה רשומה
987007469591505171	dup-variants	same-id	אקאטלאן דה חוארז (מקסיקו)	אקאטלאן דה חוארז (מקסיקו), Santa Ana Acatlán	live	אקאטלאן דה חוארז (מקסיקו)	20.42417, -103.60139	19252	987007469591505171	live	אקאטלאן דה חוארז (מקסיקו)	20.424166666667, -103.60138888889	3	0.0	Acatlán de Juarez (Mexico) | Santa Ana Acatlán | Santa Ana Acatlán (Mexico) | אקאטלאן דה חוארז (מקסיקו) | أكاتلان دي خواريز (المكسيك)				כימה כבר מצביעה על אותה רשומה
987007552535305171	dup-variants	same-id	ישראל	ישראל, Medinat Yiśraʾel	live	ישראל	31.5, 34.75	697	987007552535305171	live	ישראל	31, 35	19	60.5	Dawlat Isrāʼīl | Država Izrael | Dzi︠a︡rz︠h︡ava Izrailʹ | Gosudarstvo Izrailʹ | I-se-lieh | Isiliyi | Israel | Israel (State) | Israele | Isrāʾīl | Isuraeru | Isŭrael | Izrael | Izrailʹ | Kratos tou Israēl | Land of Israel | Medinat Israel | Medinat Yiśraʾel | Shṭoṭ fun Yiśroel | State of Israel | Stát Izrael | Yiselie | Yiśraʾel | Yiśroel | היסטוריה. מקומות. ארץ ישראל | ישראל | إسرائيل				כימה כבר מצביעה על אותה רשומה
987007555045405171	dup-variants	same-id	מחוז מורמנסק (רוסיה)	מחוז מורמנסק (רוסיה), Murmansk oblastʹ (Russia)	live	מחוז מורמנסק (רוסיה)	68.0, 34.0	77568	987007555045405171	live	מחוז מורמנסק (רוסיה)		0		Murmansk (R.S.F.S.R. : Oblastʹ) | Murmansk Oblastʹ (Russia) | Murmansk oblastʹ (Russia) | Murmansk, Russia (Province) | Murmanskai︠a︡ oblastʹ (R.S.F.S.R.) | Murmanskai︠a︡ oblastʹ (Russia) | Murmanskaya oblastʹ (Russia) | מחוז מורמנסק (רוסיה) | مورمانسكايا أوبلاست (روسيا)		Murmanskiĭ okrug (R.S.F.S.R.)		כימה כבר מצביעה על אותה רשומה
987007554810605171	dup-variants	same-id	לוס אנג'לס (קליפורניה)	לוס אנג'לס (קליפורניה), Ciudad De Los Angeles (Calif.)	live	לוס אנג'לס (קליפורניה)	34.05223, -118.24368	154	987007554810605171	live	לוס אנג'לס (קליפורניה)	34.05223, -118.24368	38	0.0	Angeles (Calif.) | Angelopolis (Calif.) | City of Angels (Calif.) | City of Los Angeles (Calif.) | Ciudad De Los Angeles (Calif.) | Ciudad de Los Angeles (Calif.) | Horad Los-Andz︠h︡ėles (Calif.) | L.A. (Calif.) | LA (Calif.) | La La Land (Calif.) | Lo-shan-chi (Calif.) | Los Anceles (Calif.) | Los Andzhelis (Calif.) | Los Andzsheles (Calif.) | Los Andželas (Calif.) | Los Andželes (Calif.) | Los Andʹeles (Calif.) | Los Angeles (Calif.) | Los Angeles City (Calif.) | Los Anheles (Calif.) | Los Anjeles (Calif.) | Los Antzeles (Calif.) | Los Anxheles (Calif.) | Los-Andz︠h︡ėles (Calif.) | Los-Anĝeleso (Calif.) | Losandželosa (Calif.) | Loshanji (Calif.) | Losŭ Aenjellesŭ (Calif.) | Lūs Anjilūs (Calif.) | Our Lady Queen of the Angels (Calif.) | Pueblo De Los Angeles (Calif.) | Pueblo Los Angeles (Calif.) | Pueblo de Los Angeles (Calif.) | Pueblo de Nuestra Senora la Reina de los Angeles de Porciuncula (Calif.) | Rosanzerusu (Calif.) | Rosanzerusu-shi (Calif.) | Tianshizhicheng (Calif.) | Tien-shih-chih-cheng (Calif.) | Town of Our Lady the Queen of the Angels of Porciuncula (Calif.) | Tʻien-shih-chih-chʻeng (Calif.) | Λος Αντζελες (Calif.) | לאס אנג'לאס (קליפורניה) | לאס אנג'לס (קליפורניה) | לאס אנג'לעס (קליפורניה) | לאס אנגעלעס (קליפורניה) | לאס אנדזשעלעס (קליפורניה) | לאס אנדשעלעס (קליפורניה) | לוס אנג'יליס (קליפורניה) | לוס אנג'לס (קליפורניה) | לוס אנג'לעס (קליפורניה) | لوس أنجلوس (كاليفورنيا)				כימה כבר מצביעה על אותה רשומה
987007566814705171	dup-variants	kima-unresolved	איי גלפגוס	איי גלפגוס, Archipiélago de Colón	live	איי גלפגוס	-0.66667, -90.55						0	0.0	Archipelago of Galápagos | Archipiélago de Colón | Archipiélago de Colón (Ecuador) | Archipiélago de Galápagos (Ecuador) | Colón, Archipiélago de | Enchanted Islands | Galapagos Islands | Galápagos | Galápagos (Ecuador : Province) | Islas Encantadas | Islas Galápagos | Iye ha-Galapagos | Provincia Insular de Galápagos (Ecuador) | Provincia de Galápagos (Ecuador) | Territorio de Galápagos (Ecuador) | איי גלפגוס | جزر غالاباغوس	12678		heb: kima=גלפגוס, איים nli=איי גלפגוס	לא אותר מקום בכימה עבור הכותרת
987007555193705171	dup-variants	same-id	קפה קפל הגר (אתיופיה)	קפה קפל הגר (אתיופיה), Gemu Gwefa (Ethiopia)	live	קפה קפל הגר (אתיופיה)	7.0, 36.5	14939	987007555193705171	live	קפה קפל הגר (אתיופיה)		12		Caffa (Ethiopia) | GEMU GWEFA (Ethiopia) | Gemu Gwefa (Ethiopia) | Gimma (Ethiopia) | Gomara Kefa (Ethiopia) | Jimā (Ethiopia) | Kafa (Ethiopia) | Kaffa Jimma (Ethiopia) | Kefa (Ethiopia) | Kefa Kifle Hāger (Ethiopia) | Keffa (Ethiopia) | Keffa Jimma (Ethiopia) | קפה קפל הגר (אתיופיה) | كيفا كيفلي هاجر (إثيوبيا)				כימה כבר מצביעה על אותה רשומה
987007535457305171	dup-variants	kima-unresolved	אריתריאה	אריתריאה, ʾÉretrā	live	אריתריאה	15.48333, 38.25						0	0.0	Colonia Eritrea | Dawlat Iritriyā | Država Eritreja | Dŭrzhava Eritrei︠a︡ | Eartra | Eiritré | Elitliya | Eritereya | Eritrea | Eritrea Riik | Eritreako Estatua | Eritrei︠a︡ | Eritreja | Eritrejský stát | Eritreo | Eritreya | Eritreya Dövläti | Erythraia | Erẏḟrīi︠a︡ | Estado de Eritrea | GSE | GSE (Government of the State of Eritrea) | Government of the State of Eritrea | Gwladwriaeth Eritrea | Hagere Ērtra | Hagärä Ertra | IRitheya | Iritriyā | Iritīriyā | Kratos tēs Erythraias | Provisional Government of Eritrea | République d'Érythrée | Staat Eritrea | State of Eritrea | Stato dell' Eritrea | Staturin Eritrea | Steat Eritrea | Stàir Eartra | Stát na hEiritré | Èritrê | Érythrée | État d'Érythrée | Ērtra | Ėritreĭ | Ėritreĭmudin Orn | Ėritreĭy Paddzakhad | Ėrytrėi︠a︡ | ʾArtrā | ʾÉretrā | אריתריאה | إريتريا	17374	Eritrea (Ethiopia)	heb: kima=אריתראה nli=אריתריאה	לא אותר מקום בכימה עבור הכותרת
987007564240205171	dup-variants	same-id	אל סלבדור	אל סלבדור, República de El Salvador	live	אל סלבדור	13.66889, -88.86611	7944	987007564240205171	live	אל סלבדור	13.668889, -88.866111	7	0.0	El Salvador | Republic of El Salvador | República de El Salvador | Respublika Ėlʹ-Salʹvador | République d'El Salvador | Sa'erwaduo | Sa'erwaduo Gongheguo | Salvador | Salvador, El | אל סלבדור | אל סלודור | אל סלוודור | السلفادور				כימה כבר מצביעה על אותה רשומה
987007561791705171	dup-variants	same-id	תאילנד	תאילנד, Thaïlande	live	תאילנד	14.0, 101.0	7575	987007561791705171	live	תאילנד	14, 101	20	0.0	Hsien-lo | Karaleŭstva Taĭland | Kingdom of Thailand | Koninkryk van Thailand | Kraljevina Tajland | Kralstvo Taĭland | Muang-Thai | Prades Thai | Prates Thai | Pratet Tai | Prathēt Thai | Ratcha Anachak Thai | Reino de Tailandia | Royal Thai Government | Royômo de Tayilande | Rātchaʻānāčhak Thai | Tailand | Tailandia | Tailandya | Tajland | Tayilande | Tayland Krallığı | Thai (Kingdom) | Thailand | Thailandia | Thaimaa | Thajsko | Thaïlande | Thài-kok | Tāylānd | Tʻai-kuo | תאילנד | تايلاند				כימה כבר מצביעה על אותה רשומה
987007562059705171	dup-places-diff	both-live	אוש (קירגיזסטן)	אוש (קירגיזסטן)	live	אוש (קירגיזסטן)	40.0, 73.0	14806	987007557660205171	live	אוש (קירגיזסטן)	40.533333333333, 72.783333333333	3	62.1	Osh (Kyrgyzstan : Oblast) | Osh oblast (Kyrgyzstan) | Osh oblasty (Kyrgyzstan) | Osh oblusu (Kyrgyzstan) | Oshskai︠a︡ oblastʹ (Kirghiz S.S.R.) | Oshskai︠a︡ oblastʹ (Kyrgyzstan) | Oshskaya oblastʹ (Kyrgyzstan) | אוש (קירגיזסטן) | أوش أوبلاستي (قيرغيزستان)	90692		rom: kima=Osh (Kyrgyzstan) nli=Osh oblasty (Kyrgyzstan) | heb: kima=אוש (קירגיזסטן:אובלסט) nli=אוש (קירגיזסטן)	שתי הרשומות קיימות ב־NLI — כפילות אמיתית
987007561802405171	dup-variants	same-id	קפריסין	קפריסין, Qubruṣ	live	קפריסין	35.0, 33.0	7562	987007561802405171	live	קפריסין	35, 33	17	0.0	Chipre | Chypre | Ciper | Cipro | Cypern | Cyprus | Kibris Cumhuriyeti | Kipr | Kipriaki Dhimokratia | Kipŭr | Kypriakē Dēmokratia | Kypros | Kıbrıs | Ostrov Kipr | Qubruṣ | Republic of Cyprus | Tsiprus | Zypern | ג'יפרו | קפריסין | قبرص				כימה כבר מצביעה על אותה רשומה
987007564318705171	dup-variants	same-id	פטמוס (יוון)	פטמוס (יוון), Pátmos	live	פטמוס (יוון)	37.30917, 26.54667	8834	987007564318705171	live	פטמוס (יוון)	37.309166666667, 26.546666666667	5	0.0	Chōra (Patmos Island, Greece) | Chōra (Patmos, Greece) | Khora (Patmos Island, Greece) | Khora (Patmos, Greece) | Patmos (Greece) | Pátmos | פטמוס (יוון) | باتموس (اليونان)				כימה כבר מצביעה על אותה רשומה
987007561807605171	dup-variants	same-id	האיטי	האיטי, République d'Haïti	live	האיטי	19.0, -72.8	7548	987007561807605171	live	האיטי	19, -72.8	6	0.0	Ayiti | Bohio | Gaiti | Haichi | Haiti | Haiti (Republic) | Hayti | Haytian Republic | Quisqueya | Repiblik Ayiti | Repiblik d Ayiti | Republic of Haiti | République d'Haïti | האיטי | هايتي		Saint-Domingue		כימה כבר מצביעה על אותה רשומה
